202;SetFinResDowCuts FinMin TEST0;90.47;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;1
203;SetOrdFinResDowCuts FinMin TEST0;78.688;0;1;0;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;1
204;SetPreResDowCuts FinMin TEST0;94.221;0;1;1;0;1;0;0;1;0;1;1;0;1;0;1;0;0;1;0;1;1
205;SetOrdPreResDowCuts FinMin TEST0;94.031;0;1;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;1;0;1;1
206;SetFinPreResDowCuts FinMin TEST0;95.592;0;1;1;0;0;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;1
207;SetOrdFinPreResDowCuts FinMin TEST0;94.422;0;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;1
208;SetFaiDowCuts FinMin TEST0;145.024;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;1
209;SetOrdFaiDowCuts FinMin TEST0;121.579;0;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;1
210;SetFinFaiDowCuts FinMin TEST0;54.827;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;1;1
211;SetOrdFinFaiDowCuts FinMin TEST0;76.286;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;1;1
212;SetPreFaiDowCuts FinMin TEST0;68.2;0;1;1;0;1;0;0;1;1;0;1;0;0;1;1;0;0;1;0;1;1
213;SetOrdPreFaiDowCuts FinMin TEST0;92.216;0;1;0;1;1;0;0;1;1;0;1;0;0;1;1;0;0;1;0;1;1
214;SetFinPreFaiDowCuts FinMin TEST0;66.676;0;1;1;0;0;1;0;1;1;0;1;0;0;1;1;0;0;1;0;1;1
215;SetOrdFinPreFaiDowCuts FinMin TEST0;90.251;0;1;0;1;0;1;0;1;1;0;1;0;0;1;1;0;0;1;0;1;1
216;SetResFaiDowCuts FinMin TEST0;90.213;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;1
217;SetOrdResFaiDowCuts FinMin TEST0;90.801;0;1;0;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;1
218;SetFinResFaiDowCuts FinMin TEST0;89.945;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;0;1;1
219;SetOrdFinResFaiDowCuts FinMin TEST0;89.921;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;0;1;1
220;SetPreResFaiDowCuts FinMin TEST0;89.938;0;1;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;1
221;SetOrdPreResFaiDowCuts FinMin TEST0;60.873;0;1;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;1
222;SetFinPreResFaiDowCuts FinMin TEST0;90.132;0;1;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;0;1;1
223;SetOrdFinPreResFaiDowCuts FinMin TEST0;60.69;0;1;0;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;0;1;1
224;SetCorDowCuts FinMin TEST0;180.311;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;1
225;SetOrdCorDowCuts FinMin TEST0;179.975;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;1
226;SetFinCorDowCuts FinMin TEST0;90.938;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;1
227;SetOrdFinCorDowCuts FinMin TEST0;90.412;0;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;1
228;SetPreCorDowCuts FinMin TEST0;164.138;0;1;1;0;1;0;0;1;1;0;1;0;1;0;0;1;0;1;0;1;1
229;SetOrdPreCorDowCuts FinMin TEST0;169.95;0;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;0;1;1
230;SetFinPreCorDowCuts FinMin TEST0;163.995;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;1
231;SetOrdFinPreCorDowCuts FinMin TEST0;171.006;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;1
232;SetResCorDowCuts FinMin TEST0;77.172;0;1;1;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;1
233;SetOrdResCorDowCuts FinMin TEST0;90.596;0;1;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;1
234;SetFinResCorDowCuts FinMin TEST0;75.182;0;1;1;0;0;1;1;0;0;1;1;0;1;0;0;1;0;1;0;1;1
235;SetOrdFinResCorDowCuts FinMin TEST0;90.528;0;1;0;1;0;1;1;0;0;1;1;0;1;0;0;1;0;1;0;1;1
236;SetPreResCorDowCuts FinMin TEST0;78.798;0;1;1;0;1;0;0;1;0;1;1;0;1;0;0;1;0;1;0;1;1
237;SetOrdPreResCorDowCuts FinMin TEST0;90.328;0;1;0;1;1;0;0;1;0;1;1;0;1;0;0;1;0;1;0;1;1
238;SetFinPreResCorDowCuts FinMin TEST0;72.34;0;1;1;0;0;1;0;1;0;1;1;0;1;0;0;1;0;1;0;1;1
239;SetOrdFinPreResCorDowCuts FinMin TEST0;90.622;0;1;0;1;0;1;0;1;0;1;1;0;1;0;0;1;0;1;0;1;1
240;SetFaiCorDowCuts FinMin TEST0;102.121;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1
241;SetOrdFaiCorDowCuts FinMin TEST0;81.336;0;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1
242;SetFinFaiCorDowCuts FinMin TEST0;74.409;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1
243;SetOrdFinFaiCorDowCuts FinMin TEST0;65.081;0;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1
244;SetPreFaiCorDowCuts FinMin TEST0;73.789;0;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;1
245;SetOrdPreFaiCorDowCuts FinMin TEST0;83.228;0;1;0;1;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;1
246;SetFinPreFaiCorDowCuts FinMin TEST0;72.547;0;1;1;0;0;1;0;1;1;0;1;0;0;1;0;1;0;1;0;1;1
247;SetOrdFinPreFaiCorDowCuts FinMin TEST0;83.383;0;1;0;1;0;1;0;1;1;0;1;0;0;1;0;1;0;1;0;1;1
248;SetResFaiCorDowCuts FinMin TEST0;79.9;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;1
249;SetOrdResFaiCorDowCuts FinMin TEST0;74.44;0;1;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;1
250;SetFinResFaiCorDowCuts FinMin TEST0;81.076;0;1;1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;0;1;1
251;SetOrdFinResFaiCorDowCuts FinMin TEST0;75.394;0;1;0;1;0;1;1;0;0;1;1;0;0;1;0;1;0;1;0;1;1
252;SetPreResFaiCorDowCuts FinMin TEST0;90.521;0;1;1;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;1;1
253;SetOrdPreResFaiCorDowCuts FinMin TEST0;90.734;0;1;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;1;1
254;SetFinPreResFaiCorDowCuts FinMin TEST0;89.817;0;1;1;0;0;1;0;1;0;1;1;0;0;1;0;1;0;1;0;1;1
255;SetOrdFinPreResFaiCorDowCuts FinMin TEST0;90.046;0;1;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;0;1;1
